order_id,supplier_id,warehouse_id,product_id,quantity,unit_cost,total_cost,order_date,expected_delivery,order_status,priority,,,,0
PO007598,SUP0107,WH012,PRD0354,316,30488.79,9634457.64,01-08-2024,14-08-2024,Cancelled,High,,,,
PO007599,SUP0074,WH017,PRD0346,971,9458.42,9184125.82,26-03-2024,08-04-2024,Delivered,Critical,,,,
PO007600,SUP0130,WH020,PRD0138,371,40236.47,14927730.37,28-08-2022,18-09-2022,Delivered,Medium,,,,
PO007601,SUP0109,WH002,PRD0488,967,35210.73,34048775.91,23-09-2023,14-10-2023,In Transit,Critical,,,,
PO007602,SUP0051,WH012,PRD0138,146,40236.47,5874524.62,15-09-2022,10-10-2022,Delivered,Low,,,,
PO007603,SUP0088,WH013,PRD0408,59,45186.96,2666030.64,28-11-2022,12-12-2022,Delivered,High,,,,
PO007604,SUP0026,WH001,PRD0237,690,19213.87,13257570.3,15-10-2022,14-11-2022,Pending,High,,,,
PO007605,SUP0282,WH010,PRD0494,170,12582.06,2138950.2,28-10-2024,12-11-2024,In Transit,High,,,,
PO007606,SUP0028,WH007,PRD0398,338,942.86,318686.68,16-12-2022,15-01-2023,Cancelled,Low,,,,
PO007607,SUP0270,WH009,PRD0109,607,15152.3,9197446.1,12-07-2024,07-08-2024,Delivered,High,,,,
PO007608,SUP0229,WH003,PRD0106,795,48166.11,38292057.45,18-02-2023,19-03-2023,Cancelled,High,,,,
PO007609,SUP0225,WH006,PRD0343,320,40015.64,12805004.8,01-12-2022,27-12-2022,Cancelled,Low,,,,
PO007610,SUP0263,WH008,PRD0012,187,19323.37,3613470.19,06-09-2022,22-09-2022,Pending,Low,,,,
PO007611,SUP0132,WH020,PRD0359,200,6720.32,1344064,28-02-2022,23-03-2022,Delivered,High,,,,
PO007612,SUP0001,WH018,PRD0312,223,8817.62,1966329.26,02-01-2022,06-02-2022,Pending,Critical,,,,
PO007613,SUP0294,WH020,PRD0026,338,1443.11,487771.18,02-08-2024,30-08-2024,Delivered,Medium,,,,
PO007614,SUP0181,WH011,PRD0333,189,20223.52,3822245.28,27-04-2023,03-05-2023,Delivered,Critical,,,,
PO007615,SUP0105,WH017,PRD0102,133,26572.36,3534123.88,28-12-2024,27-01-2025,Cancelled,Low,,,,
PO007616,SUP0072,WH004,PRD0055,292,40050.61,11694778.12,21-05-2024,21-06-2024,Pending,Low,,,,
PO007617,SUP0146,WH001,PRD0354,355,30488.79,10823520.45,23-08-2023,06-09-2023,Cancelled,Low,,,,
PO007618,SUP0262,WH017,PRD0484,367,30015.79,11015794.93,04-06-2024,04-07-2024,In Transit,Medium,,,,
PO007619,SUP0046,WH016,PRD0323,645,44009.52,28386140.4,18-08-2024,08-09-2024,Delivered,High,,,,
PO007620,SUP0052,WH020,PRD0244,576,36467.09,21005043.84,23-02-2024,20-03-2024,Cancelled,Medium,,,,
PO007621,SUP0172,WH004,PRD0430,284,42414.29,12045658.36,02-01-2024,03-02-2024,Delivered,High,,,,
PO007622,SUP0135,WH013,PRD0391,285,465.8,132753,01-03-2024,17-03-2024,In Transit,Medium,,,,
PO007623,SUP0257,WH019,PRD0146,957,11984.56,11469223.92,03-10-2024,12-10-2024,Delivered,Critical,,,,
PO007624,SUP0245,WH008,PRD0248,764,26261.88,20064076.32,12-10-2023,22-10-2023,Delivered,Medium,,,,
PO007625,SUP0060,WH014,PRD0052,583,13191.43,7690603.69,02-09-2023,25-09-2023,Cancelled,High,,,,
PO007626,SUP0162,WH019,PRD0060,176,7100.8,1249740.8,12-01-2024,19-02-2024,Cancelled,Medium,,,,
PO007627,SUP0094,WH018,PRD0009,720,5201.35,3744972,25-05-2023,02-06-2023,Delivered,Medium,,,,
PO007628,SUP0288,WH002,PRD0461,653,38766.03,25314217.59,24-05-2024,12-06-2024,Delivered,Medium,,,,
PO007629,SUP0234,WH014,PRD0196,75,47440.04,3558003,27-04-2023,29-05-2023,In Transit,Low,,,,
PO007630,SUP0238,WH016,PRD0393,81,41454.56,3357819.36,15-04-2022,15-05-2022,In Transit,Medium,,,,
PO007631,SUP0249,WH002,PRD0257,296,1100.61,325780.56,06-08-2023,26-08-2023,In Transit,Critical,,,,
PO007632,SUP0087,WH007,PRD0287,563,26735.75,15052227.25,13-10-2024,18-10-2024,Delivered,Low,,,,
PO007633,SUP0176,WH005,PRD0434,566,13291.42,7522943.72,17-10-2024,21-10-2024,Cancelled,Critical,,,,
PO007634,SUP0186,WH014,PRD0023,439,24601.26,10799953.14,08-02-2024,13-03-2024,Delivered,Medium,,,,
PO007635,SUP0247,WH018,PRD0303,303,20999.41,6362821.23,04-05-2023,27-05-2023,Cancelled,Critical,,,,
PO007636,SUP0295,WH003,PRD0156,453,42638.86,19315403.58,22-02-2022,11-03-2022,Delivered,Low,,,,
PO007637,SUP0097,WH006,PRD0202,529,12552.09,6640055.61,21-07-2022,09-08-2022,Delivered,High,,,,
PO007638,SUP0290,WH009,PRD0096,526,4849.67,2550926.42,03-09-2022,22-09-2022,Delivered,Low,,,,
PO007639,SUP0069,WH004,PRD0107,547,32266.57,17649813.79,13-09-2022,04-10-2022,Delivered,High,,,,
PO007640,SUP0010,WH017,PRD0211,935,44498.69,41606275.15,06-04-2022,13-04-2022,Pending,Medium,,,,
PO007641,SUP0040,WH003,PRD0085,449,223.41,100311.09,21-02-2022,19-03-2022,Delivered,Low,,,,
PO007642,SUP0033,WH005,PRD0143,613,12331.83,7559411.79,18-03-2022,07-04-2022,Pending,Low,,,,
PO007643,SUP0220,WH012,PRD0074,830,30552.06,25358209.8,16-09-2024,28-09-2024,Cancelled,Medium,,,,
PO007644,SUP0077,WH001,PRD0493,225,40166.82,9037534.5,12-06-2022,05-07-2022,Pending,Medium,,,,
PO007645,SUP0023,WH010,PRD0220,681,19134.11,13030328.91,24-04-2022,17-05-2022,Delivered,Critical,,,,
PO007646,SUP0132,WH011,PRD0271,578,23839.19,13779051.82,03-05-2023,23-05-2023,Delivered,High,,,,
PO007647,SUP0180,WH004,PRD0390,549,4209.04,2310762.96,05-12-2022,14-12-2022,In Transit,Low,,,,
PO007648,SUP0258,WH011,PRD0355,648,48527.53,31445839.44,12-10-2024,10-11-2024,In Transit,Low,,,,
PO007649,SUP0197,WH005,PRD0044,349,1227,428223,19-04-2023,13-05-2023,In Transit,High,,,,
PO007650,SUP0094,WH004,PRD0447,809,12259.15,9917652.35,14-02-2022,10-03-2022,Delivered,High,,,,
PO007651,SUP0116,WH004,PRD0441,871,17317.11,15083202.81,04-12-2023,01-01-2024,Delivered,Low,,,,
PO007652,SUP0213,WH006,PRD0478,798,364,290472,25-04-2023,29-05-2023,Cancelled,Medium,,,,
PO007653,SUP0068,WH002,PRD0141,847,37004.84,31343099.48,28-07-2022,20-08-2022,Delivered,Critical,,,,
PO007654,SUP0267,WH011,PRD0500,238,37464.53,8916558.14,04-03-2022,14-03-2022,Delivered,Medium,,,,
PO007655,SUP0031,WH008,PRD0110,651,19648.38,12791095.38,01-04-2022,07-05-2022,Pending,Low,,,,
PO007656,SUP0234,WH001,PRD0447,946,12259.15,11597155.9,04-04-2024,29-04-2024,Delivered,Critical,,,,
PO007657,SUP0164,WH020,PRD0258,840,30096.98,25281463.2,16-10-2023,01-11-2023,Delivered,Critical,,,,
PO007658,SUP0244,WH007,PRD0356,996,30165.97,30045306.12,13-07-2022,29-07-2022,Cancelled,Critical,,,,
PO007659,SUP0089,WH006,PRD0137,935,18703.13,17487426.55,02-12-2022,05-01-2023,In Transit,Critical,,,,
PO007660,SUP0262,WH015,PRD0255,536,8229.08,4410786.88,24-01-2024,24-02-2024,Delivered,Critical,,,,
PO007661,SUP0283,WH016,PRD0226,36,19800.74,712826.64,06-07-2024,01-08-2024,Delivered,Low,,,,
PO007662,SUP0094,WH018,PRD0292,41,26253.47,1076392.27,23-03-2022,25-04-2022,Delivered,Low,,,,
PO007663,SUP0133,WH001,PRD0163,231,49130.11,11349055.41,27-07-2023,06-08-2023,Pending,Medium,,,,
PO007664,SUP0234,WH013,PRD0371,24,43455.61,1042934.64,14-04-2024,22-05-2024,Delivered,Critical,,,,
PO007665,SUP0049,WH001,PRD0368,65,11956.01,777140.65,15-11-2023,17-12-2023,Delivered,Low,,,,
PO007666,SUP0218,WH016,PRD0338,954,25466.05,24294611.7,25-12-2022,23-01-2023,Cancelled,Medium,,,,
PO007667,SUP0290,WH012,PRD0339,57,17108.62,975191.34,09-09-2023,16-10-2023,Delivered,Critical,,,,
PO007668,SUP0156,WH007,PRD0340,685,16665.43,11415819.55,06-10-2022,30-10-2022,Delivered,Critical,,,,
PO007669,SUP0298,WH006,PRD0355,659,48527.53,31979642.27,08-04-2024,11-05-2024,In Transit,Critical,,,,
PO007670,SUP0295,WH014,PRD0164,990,34345.63,34002173.7,28-06-2023,27-07-2023,In Transit,High,,,,
PO007671,SUP0184,WH016,PRD0173,544,10052.94,5468799.36,23-01-2023,05-02-2023,Pending,Low,,,,
PO007672,SUP0217,WH015,PRD0207,974,42303.55,41203657.7,19-01-2022,22-01-2022,Pending,Critical,,,,
PO007673,SUP0236,WH003,PRD0158,105,16456.9,1727974.5,25-11-2023,21-12-2023,Delivered,Medium,,,,
PO007674,SUP0169,WH020,PRD0084,240,34765.71,8343770.4,09-08-2023,03-09-2023,Delivered,Critical,,,,
PO007675,SUP0050,WH019,PRD0380,503,15961.16,8028463.48,25-02-2024,08-03-2024,Pending,Critical,,,,
PO007676,SUP0015,WH013,PRD0157,136,41336.7,5621791.2,27-09-2023,08-10-2023,Delivered,Critical,,,,
PO007677,SUP0164,WH009,PRD0376,195,8130.35,1585418.25,02-08-2022,10-08-2022,Pending,Low,,,,
PO007678,SUP0015,WH007,PRD0288,509,26598.59,13538682.31,19-08-2022,21-09-2022,Delivered,High,,,,
PO007679,SUP0244,WH013,PRD0093,595,46643.01,27752590.95,27-10-2022,04-11-2022,Delivered,Critical,,,,
PO007680,SUP0283,WH020,PRD0445,925,16578.22,15334853.5,09-12-2023,31-12-2023,Pending,Low,,,,
PO007681,SUP0199,WH017,PRD0170,938,22355.97,20969899.86,17-10-2024,27-10-2024,Delivered,Low,,,,
PO007682,SUP0160,WH013,PRD0344,121,2384.33,288503.93,23-03-2022,13-04-2022,In Transit,High,,,,
PO007683,SUP0127,WH013,PRD0244,358,36467.09,13055218.22,18-01-2023,15-02-2023,Delivered,Low,,,,
PO007684,SUP0281,WH018,PRD0487,572,19817.64,11335690.08,09-09-2022,24-09-2022,Pending,Medium,,,,
PO007685,SUP0107,WH014,PRD0134,140,19210.68,2689495.2,16-04-2022,28-04-2022,In Transit,Low,,,,
PO007686,SUP0059,WH007,PRD0110,744,19648.38,14618394.72,09-12-2023,10-01-2024,Delivered,Medium,,,,
PO007687,SUP0112,WH012,PRD0482,150,2967.41,445111.5,28-01-2023,22-02-2023,In Transit,Medium,,,,
PO007688,SUP0018,WH018,PRD0051,788,26890.76,21189918.88,26-03-2023,15-04-2023,Pending,High,,,,
PO007689,SUP0038,WH018,PRD0406,115,7154.56,822774.4,13-05-2022,25-05-2022,Pending,Low,,,,
PO007690,SUP0149,WH015,PRD0364,986,13422.22,13234308.92,07-05-2022,25-05-2022,Delivered,High,,,,
PO007691,SUP0293,WH010,PRD0307,123,34441.38,4236289.74,11-12-2023,27-12-2023,Cancelled,Low,,,,
PO007692,SUP0146,WH008,PRD0250,296,45909.75,13589286,14-07-2023,27-07-2023,Cancelled,Critical,,,,
PO007693,SUP0206,WH015,PRD0327,906,30950.13,28040817.78,02-11-2023,26-11-2023,In Transit,Medium,,,,
PO007694,SUP0096,WH017,PRD0145,198,18876.11,3737469.78,04-07-2022,10-07-2022,Cancelled,Critical,,,,
PO007695,SUP0252,WH011,PRD0416,306,15957.52,4883001.12,17-03-2023,03-04-2023,Delivered,High,,,,
PO007696,SUP0145,WH006,PRD0183,965,17648.94,17031227.1,04-03-2022,28-03-2022,In Transit,High,,,,
PO007697,SUP0151,WH011,PRD0054,637,42291.34,26939583.58,12-01-2024,24-01-2024,Delivered,Critical,,,,
PO007698,SUP0232,WH018,PRD0418,175,15885.02,2779878.5,28-03-2022,11-04-2022,Delivered,Critical,,,,
PO007699,SUP0243,WH003,PRD0464,244,45402.16,11078127.04,22-12-2022,31-12-2022,Delivered,Medium,,,,
PO007700,SUP0090,WH007,PRD0244,681,36467.09,24834088.29,03-10-2022,30-10-2022,Cancelled,Critical,,,,
PO007701,SUP0183,WH010,PRD0315,199,32395.21,6446646.79,11-07-2023,04-08-2023,Delivered,Low,,,,
PO007702,SUP0149,WH013,PRD0280,673,6954.53,4680398.69,22-10-2024,10-11-2024,Cancelled,Critical,,,,
PO007703,SUP0292,WH016,PRD0480,725,4093.98,2968135.5,14-07-2022,18-08-2022,Pending,High,,,,
PO007704,SUP0058,WH003,PRD0122,846,47676.06,40333946.76,25-02-2023,11-03-2023,In Transit,Critical,,,,
PO007705,SUP0020,WH016,PRD0091,87,7983.38,694554.06,13-11-2022,18-11-2022,Delivered,Medium,,,,
PO007706,SUP0026,WH007,PRD0323,489,44009.52,21520655.28,08-10-2023,30-10-2023,Delivered,Critical,,,,
PO007707,SUP0260,WH012,PRD0074,411,30552.06,12556896.66,05-02-2023,16-02-2023,Delivered,Low,,,,
PO007708,SUP0067,WH019,PRD0031,893,25379.97,22664313.21,28-06-2024,20-07-2024,Delivered,Medium,,,,
PO007709,SUP0162,WH005,PRD0253,588,27611.55,16235591.4,18-07-2022,01-08-2022,Pending,High,,,,
PO007710,SUP0190,WH003,PRD0392,959,10737.44,10297204.96,03-02-2024,11-03-2024,Cancelled,High,,,,
PO007711,SUP0233,WH003,PRD0202,109,12552.09,1368177.81,19-05-2022,06-06-2022,Delivered,Critical,,,,
PO007712,SUP0019,WH018,PRD0053,948,19493.1,18479458.8,07-04-2023,28-04-2023,Delivered,Low,,,,
PO007713,SUP0140,WH011,PRD0293,594,45079.05,26776955.7,20-02-2022,22-03-2022,Delivered,Low,,,,
PO007714,SUP0029,WH019,PRD0353,143,30347.42,4339681.06,08-10-2023,01-11-2023,Delivered,High,,,,
PO007715,SUP0250,WH020,PRD0369,259,19140.97,4957511.23,28-10-2023,29-11-2023,Delivered,Critical,,,,
PO007716,SUP0180,WH015,PRD0044,876,1227,1074852,21-10-2022,18-11-2022,Delivered,High,,,,
PO007717,SUP0115,WH016,PRD0402,554,19132.54,10599427.16,11-02-2024,29-02-2024,Delivered,Low,,,,
PO007718,SUP0057,WH005,PRD0305,278,38920.15,10819801.7,13-07-2023,28-07-2023,Delivered,Low,,,,
PO007719,SUP0277,WH010,PRD0111,597,24794.9,14802555.3,28-06-2022,12-07-2022,In Transit,Medium,,,,
PO007720,SUP0036,WH005,PRD0001,789,41949.87,33098447.43,20-10-2024,15-11-2024,Delivered,Critical,,,,
PO007721,SUP0251,WH009,PRD0200,454,44277.48,20101975.92,26-03-2023,03-05-2023,In Transit,Low,,,,
PO007722,SUP0138,WH008,PRD0116,455,47439.13,21584804.15,12-06-2022,09-07-2022,In Transit,Medium,,,,
PO007723,SUP0227,WH016,PRD0467,620,37207.92,23068910.4,17-05-2023,09-06-2023,Cancelled,High,,,,
PO007724,SUP0018,WH020,PRD0083,888,39750.47,35298417.36,03-06-2022,18-06-2022,Pending,Critical,,,,
PO007725,SUP0256,WH002,PRD0366,191,17998.25,3437665.75,08-11-2022,14-11-2022,Delivered,Medium,,,,
PO007726,SUP0098,WH007,PRD0005,576,4376.14,2520656.64,26-02-2022,13-03-2022,Pending,Medium,,,,
PO007727,SUP0043,WH009,PRD0040,901,48090.22,43329288.22,20-07-2023,26-08-2023,Delivered,Low,,,,
PO007728,SUP0142,WH011,PRD0348,687,46338.66,31834659.42,02-04-2024,18-04-2024,In Transit,Medium,,,,
PO007729,SUP0238,WH007,PRD0487,532,19817.64,10542984.48,19-03-2023,28-03-2023,Delivered,High,,,,
PO007730,SUP0265,WH005,PRD0230,538,41145.95,22136521.1,22-05-2024,24-06-2024,In Transit,High,,,,
PO007731,SUP0113,WH013,PRD0191,932,16197.9,15096442.8,13-02-2023,15-03-2023,In Transit,Low,,,,
PO007732,SUP0245,WH015,PRD0457,429,45476.03,19509216.87,17-12-2023,16-01-2024,Delivered,Critical,,,,
PO007733,SUP0276,WH019,PRD0057,143,34702.48,4962454.64,20-08-2023,14-09-2023,Delivered,Critical,,,,
PO007734,SUP0041,WH015,PRD0190,337,18742.18,6316114.66,27-10-2023,18-11-2023,Delivered,High,,,,
PO007735,SUP0001,WH011,PRD0460,941,45109.04,42447606.64,05-11-2022,08-12-2022,Cancelled,Critical,,,,
PO007736,SUP0011,WH020,PRD0258,474,30096.98,14265968.52,14-12-2023,02-01-2024,Pending,Medium,,,,
PO007737,SUP0132,WH005,PRD0106,145,48166.11,6984085.95,10-05-2023,13-06-2023,Pending,Critical,,,,
PO007738,SUP0200,WH015,PRD0415,967,11803.19,11413684.73,22-08-2024,18-09-2024,Delivered,Critical,,,,
PO007739,SUP0032,WH018,PRD0132,857,33738.61,28913988.77,14-08-2024,30-08-2024,Delivered,High,,,,
PO007740,SUP0139,WH015,PRD0235,668,37943.03,25345944.04,09-03-2022,21-03-2022,Delivered,Low,,,,
PO007741,SUP0158,WH020,PRD0258,979,30096.98,29464943.42,03-03-2023,18-03-2023,Delivered,Medium,,,,
PO007742,SUP0018,WH002,PRD0036,939,5020.47,4714221.33,14-10-2023,03-11-2023,Delivered,Medium,,,,
PO007743,SUP0189,WH003,PRD0083,961,39750.47,38200201.67,12-03-2023,29-03-2023,In Transit,Low,,,,
PO007744,SUP0207,WH019,PRD0225,710,46824.44,33245352.4,07-08-2022,23-08-2022,In Transit,Medium,,,,
PO007745,SUP0231,WH002,PRD0245,799,10648.39,8508063.61,16-07-2023,13-08-2023,Delivered,High,,,,
PO007746,SUP0082,WH006,PRD0079,715,45946.56,32851790.4,07-03-2024,13-04-2024,Delivered,High,,,,
PO007747,SUP0265,WH013,PRD0246,504,43372.73,21859855.92,16-10-2023,07-11-2023,Pending,High,,,,
PO007748,SUP0283,WH007,PRD0264,192,13896.51,2668129.92,24-02-2023,31-03-2023,Pending,Low,,,,
PO007749,SUP0033,WH003,PRD0325,235,716.77,168440.95,14-04-2023,15-05-2023,Cancelled,High,,,,
PO007750,SUP0162,WH017,PRD0034,841,32385.29,27236028.89,09-12-2024,02-01-2025,Delivered,High,,,,
PO007751,SUP0090,WH017,PRD0468,351,458.98,161101.98,28-01-2022,04-03-2022,Delivered,High,,,,
PO007752,SUP0056,WH007,PRD0125,768,35104.83,26960509.44,16-08-2024,12-09-2024,Delivered,Critical,,,,
PO007753,SUP0122,WH002,PRD0110,665,19648.38,13066172.7,11-04-2022,19-05-2022,In Transit,Medium,,,,
PO007754,SUP0261,WH007,PRD0205,335,18829.84,6307996.4,27-06-2022,27-07-2022,Cancelled,Critical,,,,
PO007755,SUP0230,WH003,PRD0492,105,27975.67,2937445.35,10-04-2023,30-04-2023,Pending,Critical,,,,
PO007756,SUP0002,WH001,PRD0444,456,35893.41,16367394.96,18-03-2023,12-04-2023,Pending,Low,,,,
PO007757,SUP0153,WH009,PRD0208,565,5325.78,3009065.7,21-01-2023,06-02-2023,In Transit,Critical,,,,
PO007758,SUP0159,WH009,PRD0366,53,17998.25,953907.25,01-10-2022,10-10-2022,In Transit,Medium,,,,
PO007759,SUP0287,WH008,PRD0397,897,20440.88,18335469.36,26-02-2023,28-03-2023,Delivered,Low,,,,
PO007760,SUP0008,WH019,PRD0376,902,8130.35,7333575.7,22-04-2022,25-04-2022,Delivered,Medium,,,,
PO007761,SUP0170,WH017,PRD0162,70,39711.11,2779777.7,09-01-2022,12-01-2022,Cancelled,Low,,,,
PO007762,SUP0059,WH006,PRD0444,812,35893.41,29145448.92,22-02-2024,25-03-2024,Pending,High,,,,
PO007763,SUP0156,WH010,PRD0166,843,22227.22,18737546.46,14-09-2022,19-09-2022,Delivered,Low,,,,
PO007764,SUP0036,WH010,PRD0261,371,41233.11,15297483.81,04-10-2022,03-11-2022,Cancelled,Medium,,,,
PO007765,SUP0188,WH007,PRD0483,349,10165.19,3547651.31,25-09-2022,07-10-2022,Delivered,Critical,,,,
PO007766,SUP0096,WH018,PRD0332,566,13980.04,7912702.64,27-03-2024,09-04-2024,Pending,Critical,,,,
PO007767,SUP0195,WH007,PRD0413,374,33617.09,12572791.66,26-10-2024,03-11-2024,Pending,Low,,,,
PO007768,SUP0294,WH005,PRD0256,330,32404.26,10693405.8,18-12-2024,01-01-2025,Delivered,Low,,,,
PO007769,SUP0189,WH016,PRD0260,54,23004,1242216,22-12-2024,15-01-2025,Delivered,High,,,,
PO007770,SUP0033,WH020,PRD0318,859,34526.13,29657945.67,06-07-2024,06-08-2024,Cancelled,Low,,,,
PO007771,SUP0141,WH006,PRD0435,650,45395.53,29507094.5,22-10-2022,13-11-2022,Delivered,Critical,,,,
PO007772,SUP0167,WH004,PRD0185,466,1994.39,929385.74,19-09-2023,08-10-2023,Delivered,Medium,,,,
PO007773,SUP0165,WH006,PRD0182,973,40329.89,39240982.97,27-07-2023,22-08-2023,Delivered,Low,,,,
PO007774,SUP0293,WH018,PRD0054,144,42291.34,6089952.96,11-11-2022,22-11-2022,Pending,High,,,,
PO007775,SUP0109,WH005,PRD0016,904,15057.64,13612106.56,23-08-2022,06-09-2022,Delivered,High,,,,
PO007776,SUP0012,WH019,PRD0073,801,40554.07,32483810.07,19-04-2022,17-05-2022,Delivered,Critical,,,,
PO007777,SUP0236,WH004,PRD0335,151,6023.47,909543.97,28-11-2022,24-12-2022,Delivered,Critical,,,,
PO007778,SUP0026,WH007,PRD0249,593,41663.2,24706277.6,18-01-2023,31-01-2023,Pending,High,,,,
PO007779,SUP0060,WH001,PRD0329,552,44613.89,24626867.28,17-09-2022,29-09-2022,Delivered,Low,,,,
PO007780,SUP0104,WH013,PRD0137,771,18703.13,14420113.23,15-12-2024,10-01-2025,Delivered,Critical,,,,
PO007781,SUP0045,WH006,PRD0202,466,12552.09,5849273.94,15-08-2022,29-08-2022,Delivered,High,,,,
PO007782,SUP0039,WH012,PRD0069,20,38024.21,760484.2,04-01-2024,03-02-2024,Cancelled,High,,,,
PO007783,SUP0214,WH001,PRD0267,964,30041.66,28960160.24,06-11-2024,30-11-2024,In Transit,High,,,,
PO007784,SUP0251,WH007,PRD0368,308,11956.01,3682451.08,19-12-2023,13-01-2024,In Transit,Medium,,,,
PO007785,SUP0296,WH005,PRD0139,412,43315.01,17845784.12,22-02-2024,11-03-2024,Delivered,Critical,,,,
PO007786,SUP0079,WH014,PRD0425,173,40650.86,7032598.78,07-07-2023,31-07-2023,In Transit,Medium,,,,
PO007787,SUP0139,WH013,PRD0326,324,28294.11,9167291.64,07-02-2022,03-03-2022,In Transit,Critical,,,,
PO007788,SUP0021,WH010,PRD0298,419,29736.81,12459723.39,25-03-2023,22-04-2023,Cancelled,Critical,,,,
PO007789,SUP0047,WH001,PRD0333,802,20223.52,16219263.04,12-12-2023,17-12-2023,Delivered,Medium,,,,
PO007790,SUP0214,WH006,PRD0286,259,21527.55,5575635.45,07-07-2023,25-07-2023,Delivered,High,,,,
PO007791,SUP0254,WH007,PRD0144,733,17386.54,12744333.82,18-09-2023,08-10-2023,Pending,Critical,,,,
PO007792,SUP0198,WH010,PRD0166,282,22227.22,6268076.04,26-08-2022,08-09-2022,Pending,Medium,,,,
PO007793,SUP0240,WH010,PRD0421,92,38760.87,3566000.04,23-04-2022,21-05-2022,Delivered,Critical,,,,
PO007794,SUP0192,WH016,PRD0149,334,25320.85,8457163.9,07-11-2023,21-11-2023,Cancelled,Critical,,,,
PO007795,SUP0158,WH017,PRD0433,997,18003.9,17949888.3,05-04-2024,09-05-2024,Delivered,Low,,,,
PO007796,SUP0244,WH018,PRD0027,566,14637.43,8284785.38,28-06-2022,04-08-2022,Delivered,High,,,,
PO007797,SUP0280,WH017,PRD0027,953,14637.43,13949470.79,13-01-2024,16-02-2024,Delivered,Low,,,,
PO007798,SUP0072,WH013,PRD0210,120,44671.99,5360638.8,09-02-2023,05-03-2023,Delivered,High,,,,
PO007799,SUP0121,WH015,PRD0490,320,13897.74,4447276.8,01-06-2022,12-06-2022,In Transit,High,,,,
PO007800,SUP0216,WH019,PRD0063,758,34266.36,25973900.88,28-01-2023,03-03-2023,Delivered,Low,,,,
PO007801,SUP0205,WH003,PRD0494,509,12582.06,6404268.54,14-08-2022,07-09-2022,In Transit,High,,,,
PO007802,SUP0087,WH007,PRD0354,977,30488.79,29787547.83,18-10-2023,05-11-2023,Cancelled,Medium,,,,
PO007803,SUP0289,WH005,PRD0240,869,11955.21,10389077.49,26-01-2023,06-02-2023,Pending,Low,,,,
PO007804,SUP0218,WH004,PRD0479,561,30052.25,16859312.25,28-07-2022,06-08-2022,Pending,Critical,,,,
PO007805,SUP0026,WH008,PRD0048,494,1556.69,769004.86,22-05-2022,03-06-2022,Cancelled,Critical,,,,
PO007806,SUP0097,WH003,PRD0422,658,30370.72,19983933.76,11-10-2022,17-11-2022,Pending,High,,,,
PO007807,SUP0258,WH002,PRD0117,780,25102.34,19579825.2,11-06-2023,01-07-2023,Delivered,High,,,,
PO007808,SUP0135,WH017,PRD0371,708,43455.61,30766571.88,23-04-2023,26-05-2023,In Transit,High,,,,
PO007809,SUP0135,WH010,PRD0365,978,41985.15,41061476.7,09-06-2022,23-06-2022,Cancelled,Medium,,,,
PO007810,SUP0010,WH005,PRD0308,160,33614.49,5378318.4,03-09-2022,02-10-2022,Delivered,High,,,,
PO007811,SUP0171,WH007,PRD0420,956,34011.05,32514563.8,03-01-2022,22-01-2022,In Transit,Low,,,,
PO007812,SUP0206,WH007,PRD0350,164,316.45,51897.8,23-03-2022,12-04-2022,Delivered,High,,,,
PO007813,SUP0129,WH007,PRD0483,587,10165.19,5966966.53,11-04-2024,30-04-2024,In Transit,Low,,,,
PO007814,SUP0154,WH019,PRD0249,691,41663.2,28789271.2,04-11-2024,14-11-2024,Delivered,Critical,,,,
PO007815,SUP0279,WH017,PRD0185,26,1994.39,51854.14,20-08-2023,08-09-2023,In Transit,Medium,,,,
PO007816,SUP0145,WH010,PRD0490,725,13897.74,10075861.5,22-01-2023,09-02-2023,Cancelled,Low,,,,
PO007817,SUP0173,WH018,PRD0340,762,16665.43,12699057.66,01-01-2023,27-01-2023,Delivered,Medium,,,,
PO007818,SUP0229,WH003,PRD0197,886,1715.9,1520287.4,26-08-2023,15-09-2023,Delivered,Low,,,,
PO007819,SUP0116,WH013,PRD0201,176,36491.37,6422481.12,06-09-2024,23-09-2024,Delivered,High,,,,
PO007820,SUP0231,WH001,PRD0104,572,20644.32,11808551.04,21-06-2024,31-07-2024,Cancelled,High,,,,
PO007821,SUP0246,WH007,PRD0383,279,14749.36,4115071.44,14-05-2022,07-06-2022,Delivered,Low,,,,
PO007822,SUP0182,WH002,PRD0414,565,24410.8,13792102,10-01-2023,31-01-2023,Delivered,High,,,,
PO007823,SUP0272,WH016,PRD0398,391,942.86,368658.26,09-05-2023,02-06-2023,Pending,Critical,,,,
PO007824,SUP0197,WH015,PRD0348,661,46338.66,30629854.26,22-03-2024,03-04-2024,Pending,Medium,,,,
PO007825,SUP0270,WH004,PRD0425,400,40650.86,16260344,10-07-2024,03-08-2024,Delivered,Medium,,,,
PO007826,SUP0025,WH011,PRD0354,166,30488.79,5061139.14,27-05-2023,14-06-2023,Delivered,Medium,,,,
