shipment_id,order_id,carrier,transport_mode,shipment_date,expected_delivery,actual_delivery,delay_days,shipment_status,weight_kg,shipment_cost,,,10046
SHP007030,PO007030,BlueDart,Road,04-10-2024,10-11-2024,Not Delivered,0,Cancelled,1745.16,14890.86,,,
SHP007031,PO007031,XpressBees,Road,18-02-2022,15-03-2022,14-03-2022,0,Delivered,2591.89,21474.01,,,
SHP007032,PO007032,BlueDart,Rail,09-07-2023,17-07-2023,26-07-2023,9,Delivered,4810.67,21534.67,,,
SHP007033,PO007033,TCI Express,Air,16-12-2023,15-01-2024,Not Delivered,0,Not Shipped,2665.03,123750.12,,,
SHP007034,PO007034,Safexpress,Road,03-03-2022,04-04-2022,19-04-2022,15,In Transit,2616.95,17061.21,,,
SHP007035,PO007035,Safexpress,Air,01-11-2022,30-11-2022,29-11-2022,0,In Transit,4863.08,242899.36,,,
SHP007036,PO007036,TCI Express,Road,26-08-2024,08-09-2024,15-09-2024,7,Delivered,2690.85,17740.68,,,
SHP007037,PO007037,DTDC,Sea,22-02-2023,09-03-2023,Not Delivered,0,Not Shipped,2588.23,7098.52,,,
SHP007038,PO007038,XpressBees,Rail,14-03-2022,06-04-2022,10-04-2022,4,Delivered,642.33,3535.51,,,
SHP007039,PO007039,Ecom Express,Road,03-12-2022,07-01-2023,Not Delivered,0,Cancelled,2292.67,20077.24,,,
SHP007040,PO007040,Rivigo,Road,20-10-2022,12-11-2022,17-11-2022,5,In Transit,4986.84,36869.8,,,
SHP007041,PO007041,BlueDart,Road,15-03-2023,21-04-2023,02-05-2023,11,In Transit,3006.01,23163.79,,,
SHP007042,PO007042,Delhivery,Road,02-12-2022,16-12-2022,Not Delivered,0,Not Shipped,4714.68,30654.74,,,
SHP007043,PO007043,Safexpress,Road,22-07-2022,09-08-2022,13-08-2022,4,In Transit,1290.24,9291.69,,,
SHP007044,PO007044,TCI Express,Air,02-03-2022,05-04-2022,18-04-2022,13,Delivered,3621.41,157239.15,,,
SHP007045,PO007045,Rivigo,Sea,26-06-2023,18-07-2023,22-07-2023,4,Delivered,880.34,2250.94,,,
SHP007046,PO007046,BlueDart,Sea,01-06-2023,24-06-2023,01-07-2023,7,Delivered,3586.65,9825.71,,,
SHP007047,PO007047,TCI Express,Air,21-08-2022,20-09-2022,Not Delivered,0,Not Shipped,4285.58,181856.18,,,
SHP007048,PO007048,Ecom Express,Air,25-05-2022,09-06-2022,17-06-2022,8,Delivered,3550.59,132090.73,,,
SHP007049,PO007049,FedEx India,Rail,08-11-2024,14-12-2024,23-12-2024,9,Delivered,1234.07,6692.16,,,
SHP007050,PO007050,DTDC,Road,23-06-2022,20-07-2022,24-07-2022,4,In Transit,1082.64,7593.57,,,
SHP007051,PO007051,Shadowfax,Road,12-04-2022,11-05-2022,15-05-2022,4,Delivered,822.53,6611.13,,,
SHP007052,PO007052,XpressBees,Road,24-04-2024,23-05-2024,01-06-2024,9,Delivered,2082.72,14487.83,,,
SHP007053,PO007053,XpressBees,Air,13-03-2023,13-04-2023,11-04-2023,0,In Transit,2934.8,121949.24,,,
SHP007054,PO007054,Shadowfax,Road,24-05-2022,29-06-2022,12-07-2022,13,In Transit,2355.45,18542.76,,,
SHP007055,PO007055,TCI Express,Road,27-03-2022,15-04-2022,15-04-2022,0,Delivered,2501.46,18194.94,,,
SHP007056,PO007056,DTDC,Rail,28-07-2023,27-08-2023,05-09-2023,9,Delivered,1999.67,9411.01,,,
SHP007057,PO007057,XpressBees,Road,27-01-2022,07-02-2022,17-02-2022,10,Delivered,2643.89,21014.57,,,
SHP007058,PO007058,Ecom Express,Road,15-04-2023,17-05-2023,15-05-2023,0,Delivered,4985.41,39059.17,,,
SHP007059,PO007059,Delhivery,Air,18-01-2024,01-02-2024,01-02-2024,0,In Transit,4665.58,213182.87,,,
SHP007060,PO007060,Shadowfax,Road,05-09-2023,02-10-2023,07-10-2023,5,Delivered,4644.12,42226.63,,,
SHP007061,PO007061,XpressBees,Road,04-03-2022,21-03-2022,28-03-2022,7,Delivered,1002.16,6415.62,,,
SHP007062,PO007062,XpressBees,Rail,19-07-2023,10-08-2023,12-08-2023,2,Delivered,3448.75,18541.06,,,
SHP007063,PO007063,TCI Express,Road,15-12-2022,02-01-2023,10-01-2023,8,In Transit,567.84,3938.57,,,
SHP007064,PO007064,TCI Express,Rail,06-01-2023,25-01-2023,02-02-2023,8,Delivered,1402.47,5902.69,,,
SHP007065,PO007065,FedEx India,Road,27-04-2022,20-05-2022,19-05-2022,0,Delivered,3194.08,20654.76,,,
SHP007066,PO007066,Rivigo,Road,14-11-2024,27-11-2024,26-11-2024,0,Delivered,2927.54,20334.61,,,
SHP007067,PO007067,Ecom Express,Rail,20-08-2022,25-08-2022,23-08-2022,0,Delivered,3916.26,18722.68,,,
SHP007068,PO007068,Rivigo,Road,10-07-2023,16-08-2023,17-08-2023,1,Delivered,72.82,512.22,,,
SHP007069,PO007069,Shadowfax,Road,26-07-2024,05-08-2024,04-08-2024,0,Delivered,3765.23,30016.72,,,
SHP007070,PO007070,DTDC,Road,07-10-2024,02-11-2024,Not Delivered,0,Cancelled,511.55,3567.07,,,
SHP007071,PO007071,DTDC,Road,25-03-2023,19-04-2023,28-04-2023,9,Delivered,731.23,6276.3,,,
SHP007072,PO007072,FedEx India,Road,28-08-2023,22-09-2023,28-09-2023,6,In Transit,4290.69,28242.72,,,
SHP007073,PO007073,TCI Express,Rail,06-04-2024,28-04-2024,Not Delivered,0,Cancelled,4975.93,25899.32,,,
SHP007074,PO007074,Safexpress,Road,19-03-2024,19-04-2024,18-04-2024,0,Delivered,3158.66,24360.81,,,
SHP007075,PO007075,BlueDart,Sea,20-05-2024,10-06-2024,Not Delivered,0,Cancelled,1855.38,5778.04,,,
SHP007076,PO007076,DTDC,Road,18-06-2024,14-07-2024,21-07-2024,7,Delivered,2370.55,17994.93,,,
SHP007077,PO007077,Delhivery,Rail,03-09-2024,09-10-2024,21-10-2024,12,Delivered,876,3727.41,,,
SHP007078,PO007078,Safexpress,Rail,05-04-2024,28-04-2024,02-05-2024,4,Delivered,1046.38,4254.98,,,
SHP007079,PO007079,DTDC,Road,19-11-2023,30-11-2023,14-12-2023,14,In Transit,3825.74,27012.11,,,
SHP007080,PO007080,TCI Express,Rail,21-10-2022,04-11-2022,13-11-2022,9,Delivered,108.11,577.94,,,
SHP007081,PO007081,Ecom Express,Road,24-11-2024,21-12-2024,Not Delivered,0,Not Shipped,1530.59,11008.96,,,
SHP007082,PO007082,DTDC,Road,08-02-2022,09-03-2022,Not Delivered,0,Not Shipped,1237.79,10213.72,,,
SHP007083,PO007083,XpressBees,Rail,21-03-2023,05-04-2023,03-04-2023,0,Delivered,815.39,3388.22,,,
SHP007084,PO007084,Delhivery,Road,25-05-2022,11-06-2022,11-06-2022,0,In Transit,2643.63,24381.81,,,
SHP007085,PO007085,XpressBees,Rail,16-09-2024,12-10-2024,09-10-2024,0,Delivered,3111.41,16702.7,,,
SHP007086,PO007086,Safexpress,Road,20-06-2022,30-06-2022,02-07-2022,2,Delivered,919.92,8109.63,,,
SHP007087,PO007087,BlueDart,Air,16-08-2024,15-09-2024,Not Delivered,0,Cancelled,4668.6,174336.85,,,
SHP007088,PO007088,BlueDart,Rail,17-09-2024,03-10-2024,Not Delivered,0,Not Shipped,4427.33,21804.97,,,
SHP007089,PO007089,TCI Express,Rail,08-11-2023,20-11-2023,17-11-2023,0,Delivered,1316.23,6926.72,,,
SHP007090,PO007090,TCI Express,Road,17-01-2024,05-02-2024,20-02-2024,15,Delivered,1153.28,9714.93,,,
SHP007091,PO007091,Safexpress,Road,24-11-2024,23-12-2024,06-01-2025,14,In Transit,3343.77,28781.08,,,
SHP007092,PO007092,BlueDart,Road,10-09-2023,25-09-2023,08-10-2023,13,Delivered,1195.94,10181.95,,,
SHP007093,PO007093,TCI Express,Rail,01-11-2022,04-12-2022,Not Delivered,0,Cancelled,3731.15,19351.89,,,
SHP007094,PO007094,Safexpress,Rail,25-07-2022,08-08-2022,23-08-2022,15,Delivered,2288.83,9365.38,,,
SHP007095,PO007095,Delhivery,Rail,16-12-2022,24-12-2022,Not Delivered,0,Cancelled,1258.91,6107.12,,,
SHP007096,PO007096,DTDC,Road,03-03-2024,23-03-2024,Not Delivered,0,Not Shipped,4518.72,33760.46,,,
SHP007097,PO007097,XpressBees,Road,21-09-2022,22-10-2022,Not Delivered,0,Not Shipped,942.09,6918.24,,,
SHP007098,PO007098,Delhivery,Road,14-09-2022,17-10-2022,Not Delivered,0,Not Shipped,1479.64,12734.3,,,
SHP007099,PO007099,FedEx India,Air,15-03-2023,04-04-2023,16-04-2023,12,Delivered,3951.59,208896.88,,,
SHP007100,PO007100,TCI Express,Road,12-07-2023,04-08-2023,Not Delivered,0,Cancelled,4803.37,45288.87,,,
SHP007101,PO007101,Rivigo,Air,02-07-2023,22-07-2023,05-08-2023,14,Delivered,315.09,16433.99,,,
SHP007102,PO007102,DTDC,Road,06-02-2024,19-02-2024,01-03-2024,11,Delivered,938.71,8544.87,,,
SHP007103,PO007103,Delhivery,Sea,03-04-2022,01-05-2022,11-05-2022,10,Delivered,2724.19,7309.01,,,
SHP007104,PO007104,Safexpress,Air,16-10-2022,05-11-2022,Not Delivered,0,Not Shipped,3206.92,164468.79,,,
SHP007105,PO007105,BlueDart,Road,13-09-2023,04-10-2023,13-10-2023,9,Delivered,627.4,4722.61,,,
SHP007106,PO007106,Rivigo,Road,10-07-2023,15-07-2023,Not Delivered,0,Not Shipped,2784.7,24248.68,,,
SHP007107,PO007107,FedEx India,Air,18-12-2024,23-01-2025,Not Delivered,0,Cancelled,4105.73,207817.32,,,
SHP007108,PO007108,XpressBees,Road,13-01-2022,15-02-2022,16-02-2022,1,Delivered,3847.89,29789.18,,,
SHP007109,PO007109,Delhivery,Air,16-07-2022,24-08-2022,05-09-2022,12,Delivered,4128.6,188591.02,,,
SHP007110,PO007110,DTDC,Sea,02-05-2024,27-05-2024,Not Delivered,0,Cancelled,1303.16,4297.91,,,
SHP007111,PO007111,Safexpress,Road,15-10-2024,02-11-2024,Not Delivered,0,Cancelled,2600.52,21263.34,,,
SHP007112,PO007112,Ecom Express,Road,12-12-2023,11-01-2024,19-01-2024,8,Delivered,516.64,3750.23,,,
SHP007113,PO007113,Shadowfax,Road,20-10-2024,11-11-2024,15-11-2024,4,Delivered,2244.32,19344.56,,,
SHP007114,PO007114,TCI Express,Rail,15-12-2024,04-01-2025,06-01-2025,2,In Transit,1135.52,6534.55,,,
SHP007115,PO007115,XpressBees,Road,13-06-2022,03-07-2022,11-07-2022,8,In Transit,1617.15,15375.13,,,
SHP007116,PO007116,BlueDart,Road,28-04-2022,18-05-2022,29-05-2022,11,In Transit,171.88,1170.82,,,
SHP007117,PO007117,FedEx India,Road,11-03-2023,23-03-2023,29-03-2023,6,Delivered,3211.54,29787.57,,,
SHP007118,PO007118,Safexpress,Sea,04-08-2024,16-08-2024,26-08-2024,10,Delivered,4025.13,11610.85,,,
SHP007119,PO007119,FedEx India,Road,23-03-2024,26-04-2024,Not Delivered,0,Cancelled,694.57,5621.68,,,
SHP007120,PO007120,Ecom Express,Rail,22-07-2023,13-08-2023,19-08-2023,6,Delivered,1786.86,9644.91,,,
SHP007121,PO007121,DTDC,Rail,12-08-2022,12-09-2022,20-09-2022,8,Delivered,1662.85,7189.81,,,
SHP007122,PO007122,Delhivery,Road,08-12-2023,21-12-2023,18-12-2023,0,Delivered,2158.59,20679.71,,,
SHP007123,PO007123,DTDC,Road,18-01-2024,11-02-2024,Not Delivered,0,Not Shipped,607.03,4554.1,,,
SHP007124,PO007124,FedEx India,Road,19-12-2024,25-01-2025,Not Delivered,0,Cancelled,3905.5,29158.55,,,
SHP007125,PO007125,BlueDart,Rail,23-02-2022,05-03-2022,Not Delivered,0,Cancelled,1742.58,9009.35,,,
SHP007126,PO007126,Ecom Express,Air,11-05-2024,02-06-2024,Not Delivered,0,Cancelled,1973.4,92350.36,,,
SHP007127,PO007127,XpressBees,Road,12-05-2023,18-05-2023,21-05-2023,3,Delivered,2429.17,22560.3,,,
SHP007128,PO007128,BlueDart,Rail,26-02-2022,13-03-2022,Not Delivered,0,Not Shipped,537.28,2247.35,,,
SHP007129,PO007129,Ecom Express,Road,03-02-2023,01-03-2023,06-03-2023,5,Delivered,91.55,710.08,,,
SHP007130,PO007130,Delhivery,Rail,01-07-2023,18-07-2023,Not Delivered,0,Cancelled,3838.12,19841.7,,,
SHP007131,PO007131,Ecom Express,Rail,07-09-2022,17-09-2022,24-09-2022,7,In Transit,3403.15,16657.06,,,
SHP007132,PO007132,Ecom Express,Road,02-06-2024,29-06-2024,27-06-2024,0,Delivered,881.14,6075.97,,,
SHP007133,PO007133,Rivigo,Road,22-03-2022,16-04-2022,Not Delivered,0,Cancelled,2297.46,18032.99,,,
SHP007134,PO007134,BlueDart,Rail,16-03-2024,04-04-2024,Not Delivered,0,Cancelled,1877.26,10582.44,,,
SHP007135,PO007135,Delhivery,Air,05-02-2023,26-02-2023,Not Delivered,0,Not Shipped,245,9964.82,,,
SHP007136,PO007136,BlueDart,Road,01-09-2023,01-10-2023,Not Delivered,0,Not Shipped,1635.42,12679.95,,,
SHP007137,PO007137,DTDC,Road,08-07-2023,04-08-2023,Not Delivered,0,Cancelled,4174.38,37147.5,,,
SHP007138,PO007138,FedEx India,Road,10-04-2024,10-05-2024,17-05-2024,7,Delivered,3529.11,28768.32,,,
SHP007139,PO007139,Ecom Express,Road,22-08-2024,09-09-2024,10-09-2024,1,Delivered,3328.1,30085.18,,,
SHP007140,PO007140,Safexpress,Road,27-10-2022,09-11-2022,17-11-2022,8,Delivered,3404.16,25755.02,,,
SHP007141,PO007141,Delhivery,Air,03-09-2024,18-09-2024,Not Delivered,0,Cancelled,4299.99,227925.93,,,
SHP007142,PO007142,XpressBees,Road,22-12-2023,20-01-2024,Not Delivered,0,Cancelled,4439,38514.35,,,
SHP007143,PO007143,TCI Express,Air,01-03-2023,11-03-2023,Not Delivered,0,Not Shipped,3527.8,168956.09,,,
SHP007144,PO007144,DTDC,Road,27-03-2022,27-04-2022,Not Delivered,0,Cancelled,1523.65,14485.13,,,
SHP007145,PO007145,Rivigo,Sea,16-03-2022,15-04-2022,Not Delivered,0,Cancelled,1128.41,3655.94,,,
SHP007146,PO007146,BlueDart,Air,04-12-2024,07-01-2025,07-01-2025,0,Delivered,1246.33,47284.14,,,
SHP007147,PO007147,TCI Express,Air,04-04-2024,28-04-2024,Not Delivered,0,Not Shipped,4788,231731.37,,,
SHP007148,PO007148,Ecom Express,Road,19-12-2022,04-01-2023,06-01-2023,2,Delivered,1653.35,11727.11,,,
SHP007149,PO007149,DTDC,Road,17-11-2023,08-12-2023,17-12-2023,9,Delivered,430.93,3790.08,,,
SHP007150,PO007150,XpressBees,Rail,24-08-2024,08-09-2024,05-09-2024,0,Delivered,4894.25,29002.48,,,
SHP007151,PO007151,FedEx India,Road,19-08-2023,17-09-2023,29-09-2023,12,Delivered,3063.58,26096.24,,,
SHP007152,PO007152,FedEx India,Sea,18-09-2024,21-09-2024,22-09-2024,1,In Transit,3786.91,10333.37,,,
SHP007153,PO007153,XpressBees,Road,01-11-2024,04-12-2024,Not Delivered,0,Cancelled,3742.12,30215.47,,,
SHP007154,PO007154,Delhivery,Air,10-12-2023,17-12-2023,Not Delivered,0,Not Shipped,2652.52,139067.46,,,
SHP007155,PO007155,Delhivery,Road,05-08-2022,06-09-2022,Not Delivered,0,Not Shipped,2647.77,19928.29,,,
SHP007156,PO007156,XpressBees,Road,08-06-2023,25-06-2023,05-07-2023,10,Delivered,4874.64,43110.12,,,
SHP007157,PO007157,BlueDart,Road,26-09-2024,03-11-2024,14-11-2024,11,Delivered,2885.14,22656.84,,,
SHP007158,PO007158,FedEx India,Rail,27-01-2023,08-02-2023,17-02-2023,9,Delivered,2132.01,9776.98,,,
SHP007159,PO007159,DTDC,Road,16-01-2024,22-01-2024,05-02-2024,14,Delivered,1076.63,9469.14,,,
SHP007160,PO007160,Shadowfax,Rail,05-08-2022,05-09-2022,13-09-2022,8,In Transit,3726.25,18051.7,,,
SHP007161,PO007161,Delhivery,Road,02-01-2022,14-01-2022,17-01-2022,3,Delivered,2003.24,14712.78,,,
SHP007162,PO007162,DTDC,Road,26-12-2024,07-01-2025,13-01-2025,6,Delivered,304.77,2200.88,,,
SHP007163,PO007163,DTDC,Road,07-11-2024,20-11-2024,Not Delivered,0,Cancelled,430.99,3133.52,,,
SHP007164,PO007164,Delhivery,Road,05-12-2022,20-12-2022,21-12-2022,1,Delivered,503.2,3281.74,,,
SHP007165,PO007165,Rivigo,Road,04-07-2024,25-07-2024,25-07-2024,0,Delivered,3851.51,31888.86,,,
SHP007166,PO007166,Ecom Express,Road,20-06-2024,12-07-2024,Not Delivered,0,Cancelled,30.37,273.6,,,
SHP007167,PO007167,Ecom Express,Road,18-04-2023,10-05-2023,10-05-2023,0,In Transit,516.72,4153.79,,,
SHP007168,PO007168,FedEx India,Rail,08-06-2024,28-06-2024,28-06-2024,0,Delivered,1887,9391.63,,,
SHP007169,PO007169,DTDC,Air,23-01-2022,21-02-2022,07-03-2022,14,Delivered,890.5,40701.94,,,
SHP007170,PO007170,Rivigo,Air,21-10-2024,16-11-2024,Not Delivered,0,Not Shipped,1844.94,77437.63,,,
SHP007171,PO007171,BlueDart,Road,26-12-2022,22-01-2023,Not Delivered,0,Not Shipped,2206.08,16148.3,,,
SHP007172,PO007172,Delhivery,Road,28-11-2023,28-12-2023,05-01-2024,8,In Transit,3199.08,22309.96,,,
SHP007173,PO007173,BlueDart,Air,28-11-2022,11-12-2022,Not Delivered,0,Cancelled,1863.59,98751.59,,,
SHP007174,PO007174,BlueDart,Road,06-11-2024,29-11-2024,05-12-2024,6,Delivered,3226.93,28241.33,,,
SHP007175,PO007175,Rivigo,Rail,01-07-2024,06-07-2024,10-07-2024,4,Delivered,2795.87,13175.74,,,
SHP007176,PO007176,Rivigo,Road,04-07-2023,07-08-2023,12-08-2023,5,Delivered,1209.33,10179.6,,,
SHP007177,PO007177,Rivigo,Air,28-07-2023,17-08-2023,Not Delivered,0,Not Shipped,149.51,8008.4,,,
SHP007178,PO007178,Rivigo,Road,03-08-2022,03-09-2022,10-09-2022,7,Delivered,446.28,4211.95,,,
SHP007179,PO007179,Delhivery,Air,09-12-2022,17-12-2022,21-12-2022,4,Delivered,3212.47,143302.31,,,
SHP007180,PO007180,FedEx India,Road,13-11-2023,30-11-2023,Not Delivered,0,Cancelled,2419.43,16215.21,,,
SHP007181,PO007181,BlueDart,Sea,04-08-2022,08-09-2022,16-09-2022,8,Delivered,4954.82,15387.91,,,
SHP007182,PO007182,Rivigo,Rail,05-10-2023,07-11-2023,06-11-2023,0,In Transit,4287.07,22361.08,,,
SHP007183,PO007183,Safexpress,Rail,24-01-2024,16-02-2024,14-02-2024,0,In Transit,3132.15,18525.73,,,
SHP007184,PO007184,TCI Express,Road,17-06-2023,11-07-2023,19-07-2023,8,Delivered,297.89,2521.01,,,
SHP007185,PO007185,Delhivery,Rail,26-08-2022,11-09-2022,25-09-2022,14,Delivered,4037.12,19509.94,,,
SHP007186,PO007186,Delhivery,Rail,16-03-2023,20-03-2023,24-03-2023,4,Delivered,562.52,3260.86,,,
SHP007187,PO007187,Rivigo,Road,26-05-2022,25-06-2022,Not Delivered,0,Not Shipped,1634.75,12196.98,,,
SHP007188,PO007188,Rivigo,Air,01-09-2024,20-09-2024,02-10-2024,12,In Transit,1081.42,53034.53,,,
SHP007189,PO007189,Safexpress,Road,22-08-2022,21-09-2022,Not Delivered,0,Cancelled,4956.48,44835.89,,,
SHP007190,PO007190,Safexpress,Road,10-12-2023,18-12-2023,19-12-2023,1,In Transit,2905.43,24489.79,,,
SHP007191,PO007191,BlueDart,Road,23-11-2024,15-12-2024,18-12-2024,3,Delivered,2967.87,20990.89,,,
SHP007192,PO007192,DTDC,Air,07-03-2023,20-03-2023,25-03-2023,5,Delivered,1902.15,85505.91,,,
SHP007193,PO007193,Delhivery,Air,17-12-2022,13-01-2023,10-01-2023,0,In Transit,159.15,7602.21,,,
SHP007194,PO007194,TCI Express,Road,24-01-2022,07-02-2022,Not Delivered,0,Not Shipped,837.92,7866.83,,,
SHP007195,PO007195,DTDC,Road,20-01-2024,16-02-2024,Not Delivered,0,Cancelled,3487.95,23124.69,,,
SHP007196,PO007196,Delhivery,Sea,26-06-2024,13-07-2024,13-07-2024,0,Delivered,4946.69,17771.91,,,
SHP007197,PO007197,Shadowfax,Road,13-09-2023,21-09-2023,Not Delivered,0,Cancelled,3170.02,23436.34,,,
SHP007198,PO007198,BlueDart,Road,16-08-2023,21-09-2023,29-09-2023,8,Delivered,1712.17,14038.73,,,
SHP007199,PO007199,TCI Express,Rail,28-08-2022,18-09-2022,26-09-2022,8,Delivered,4957.26,21928.59,,,
SHP007200,PO007200,Safexpress,Road,05-10-2022,03-11-2022,01-11-2022,0,In Transit,217.35,1422.51,,,
SHP007201,PO007201,Ecom Express,Road,17-08-2024,08-09-2024,16-09-2024,8,Delivered,1191.83,11360.73,,,
SHP007202,PO007202,BlueDart,Road,16-07-2023,07-08-2023,Not Delivered,0,Not Shipped,3110.88,20651.4,,,
SHP007203,PO007203,XpressBees,Sea,15-12-2022,26-12-2022,30-12-2022,4,Delivered,3733.13,11848.98,,,
SHP007204,PO007204,DTDC,Road,11-07-2024,31-07-2024,01-08-2024,1,Delivered,4758.17,41198.9,,,
SHP007205,PO007205,TCI Express,Road,10-06-2022,02-07-2022,07-07-2022,5,Delivered,1902.35,16622.94,,,
SHP007206,PO007206,Shadowfax,Rail,17-06-2023,27-06-2023,25-06-2023,0,Delivered,3174.14,16994.14,,,
SHP007207,PO007207,XpressBees,Road,04-06-2023,09-07-2023,20-07-2023,11,Delivered,1838.2,17465.61,,,
SHP007208,PO007208,Shadowfax,Road,10-10-2023,23-10-2023,21-10-2023,0,Delivered,1748.89,11223.62,,,
SHP007209,PO007209,Ecom Express,Road,04-04-2023,04-05-2023,09-05-2023,5,Delivered,1024.85,8545.34,,,
SHP007210,PO007210,Ecom Express,Air,08-07-2023,07-08-2023,Not Delivered,0,Not Shipped,4893.11,213439.48,,,
SHP007211,PO007211,BlueDart,Road,26-08-2024,28-09-2024,Not Delivered,0,Not Shipped,4891.24,42419.81,,,
SHP007212,PO007212,XpressBees,Rail,10-02-2024,03-03-2024,Not Delivered,0,Not Shipped,2334.42,13117.68,,,
SHP007213,PO007213,Ecom Express,Rail,22-06-2024,25-07-2024,24-07-2024,0,Delivered,2433.38,13985.62,,,
SHP007214,PO007214,Delhivery,Air,25-12-2024,16-01-2025,16-01-2025,0,Delivered,2642.33,141868.09,,,
SHP007215,PO007215,DTDC,Road,05-07-2024,23-07-2024,Not Delivered,0,Not Shipped,2225.67,17049.95,,,
SHP007216,PO007216,Rivigo,Road,13-02-2022,13-03-2022,18-03-2022,5,Delivered,2581.79,23710.51,,,
SHP007217,PO007217,Rivigo,Road,16-01-2022,20-02-2022,Not Delivered,0,Cancelled,2267.89,21137.2,,,
SHP007218,PO007218,BlueDart,Rail,16-04-2024,30-04-2024,Not Delivered,0,Not Shipped,3734.19,19207.07,,,
SHP007219,PO007219,BlueDart,Rail,12-12-2023,11-01-2024,08-01-2024,0,Delivered,3545.01,14802.33,,,
SHP007220,PO007220,FedEx India,Air,27-09-2023,27-10-2023,Not Delivered,0,Cancelled,2336.28,95470.67,,,
SHP007221,PO007221,Shadowfax,Road,09-08-2022,20-08-2022,04-09-2022,15,Delivered,2740.5,25659.11,,,
SHP007222,PO007222,Safexpress,Rail,05-09-2023,29-09-2023,08-10-2023,9,Delivered,4367.83,22744.9,,,
SHP007223,PO007223,Delhivery,Road,12-09-2024,23-09-2024,22-09-2024,0,Delivered,3634.85,27569.75,,,
SHP007224,PO007224,XpressBees,Road,19-08-2024,27-08-2024,Not Delivered,0,Not Shipped,4426.07,39507.27,,,
SHP007225,PO007225,Safexpress,Rail,13-12-2022,21-12-2022,05-01-2023,15,In Transit,39.3,224.76,,,
SHP007226,PO007226,DTDC,Road,24-06-2022,27-07-2022,04-08-2022,8,Delivered,3275.13,23549.5,,,
SHP007227,PO007227,DTDC,Rail,19-12-2024,10-01-2025,11-01-2025,1,Delivered,2549.34,11784.17,,,
SHP007228,PO007228,Ecom Express,Road,14-04-2023,18-05-2023,17-05-2023,0,In Transit,1266.14,11401.85,,,
SHP007229,PO007229,Delhivery,Road,05-08-2023,07-09-2023,19-09-2023,12,Delivered,1218.11,10303.61,,,
SHP007230,PO007230,BlueDart,Road,25-03-2023,06-04-2023,10-04-2023,4,Delivered,2820.62,18270.83,,,
SHP007231,PO007231,BlueDart,Road,20-05-2024,03-06-2024,16-06-2024,13,Delivered,2188.09,20097.56,,,
SHP007232,PO007232,XpressBees,Road,09-12-2022,17-12-2022,Not Delivered,0,Not Shipped,2257.31,17497.07,,,
SHP007233,PO007233,Delhivery,Road,02-12-2022,22-12-2022,Not Delivered,0,Cancelled,1130.56,9364.04,,,
SHP007234,PO007234,DTDC,Road,06-09-2023,24-09-2023,03-10-2023,9,Delivered,1986.27,14764,,,
SHP007235,PO007235,XpressBees,Rail,10-04-2023,19-04-2023,16-04-2023,0,Delivered,2942.08,15660.05,,,
SHP007236,PO007236,FedEx India,Rail,23-01-2022,21-02-2022,19-02-2022,0,Delivered,30.73,166.11,,,
SHP007237,PO007237,FedEx India,Road,15-12-2023,28-12-2023,10-01-2024,13,Delivered,2236.06,16970.59,,,
SHP007238,PO007238,BlueDart,Rail,02-03-2022,17-03-2022,16-03-2022,0,Delivered,2678.89,12050.47,,,
SHP007239,PO007239,Rivigo,Road,23-11-2024,07-12-2024,11-12-2024,4,In Transit,4604.29,37600.28,,,
SHP007240,PO007240,FedEx India,Road,18-11-2024,04-12-2024,Not Delivered,0,Not Shipped,300.75,2071.5,,,
SHP007241,PO007241,Shadowfax,Road,12-08-2022,17-08-2022,25-08-2022,8,Delivered,3036.44,25110.46,,,
SHP007242,PO007242,BlueDart,Road,28-12-2023,09-01-2024,Not Delivered,0,Not Shipped,2823.65,21402.84,,,
SHP007243,PO007243,Ecom Express,Road,01-10-2024,28-10-2024,09-11-2024,12,Delivered,4356.42,40810.32,,,
SHP007244,PO007244,DTDC,Rail,04-08-2022,26-08-2022,07-09-2022,12,Delivered,2188.65,9439.06,,,
SHP007245,PO007245,BlueDart,Road,18-02-2023,06-03-2023,18-03-2023,12,Delivered,407.28,3709.51,,,
SHP007246,PO007246,Safexpress,Air,14-11-2022,14-12-2022,26-12-2022,12,Delivered,4227.18,209268.38,,,
SHP007247,PO007247,Delhivery,Rail,16-09-2022,14-10-2022,16-10-2022,2,Delivered,1004.28,5767.3,,,
SHP007248,PO007248,Ecom Express,Road,26-10-2024,09-11-2024,Not Delivered,0,Not Shipped,1598.51,14255.47,,,
SHP007249,PO007249,TCI Express,Road,14-01-2024,27-01-2024,Not Delivered,0,Not Shipped,1976.57,15711.22,,,
SHP007250,PO007250,XpressBees,Rail,27-09-2022,20-10-2022,30-10-2022,10,In Transit,3000.15,13356.79,,,
SHP007251,PO007251,DTDC,Air,06-03-2022,09-04-2022,Not Delivered,0,Not Shipped,2735.08,116656.6,,,
